Name,Address,Grades,Tips,Sentiment,Latitude,Longitude 
The Cupcakory,"'1 Citywide St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3493824,-71.0777334
The Heritage Truck Catering Co.,"'1 Citywide St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3493824,-71.0777334
Wow Bbq I,"'1 Citywide St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3493824,-71.0777334
Cigar Masters,"'745 Boylston St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3495194,-71.0805865
Crispy Crepes Cafe,"'714 Commonwealth Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3495725,-71.1056501
Nutter Mcclennen & Fish Llp,"'155 Seaport La.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3496068,-71.042722
Basho Express,"'685 Commonwealth Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3501152,-71.1045748
The Gryphon House,"'9 Bay State Rd.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3501806,-71.093212
The Baupost Group/Cafe Services,"'10 St James Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3503774,-71.0709538
Corporate Chefs @ Soups On,"'1 Kneeland St.,Boston,MA,USA'",'A','',0,42.3504339,-71.0628616
Pic A Pasta,"'594 Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3504667,-71.1665218
Coffee Corner,"'179 Lincoln.,Boston,MA,USA'",'A','Kevin is the dude',0,42.3505305,-71.0590964
Comedy Connection @ The Wilbur Theater,"'244 Tremont St.,Boston,MA,USA'",'A','Let us know for what Airline are you working for ??',0,42.350685,-71.064659
Figaro's Boston Delicatessen,"'105 Beach St.,Boston,MA,USA'",'A','',0,42.3506947,-71.0582036
Icon Aka Rumor,"'100 Warrenton St.,Boston,MA,USA'",'A','',0,42.350708,-71.0662972
Cure Lounge (Basement At Wilbur Theatre),"'246 Tremont St.,Boston,MA,USA'",'A','',0,42.3507223,-71.0646599
Pizza E.T.C.,"'427 Faneuil St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3511304,-71.1677863
Starbucks Coffee,"'305 Congress St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.351189,-71.050582
Cuong's Vegan Sandwiches,"'5 Beach St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3513415,-71.0623096
Sweet Kingdom,"'15 Beach St.,Boston,MA,USA'",'A','try the sago!; I like the pineapple shaved ice and the matcha milk tea!',0,42.3513442,-71.0623088
Flik @ Fidelity Investments,"'200 Seaport La.,Boston,MA,USA'",'A','Order Donnie's delight at Flik',0,42.3514764,-71.0404699
Starbucks Coffee No. 830,"'443 Boylston St.,Boston,MA,USA'",'A','',0,42.3515343,-71.0730563
Joy Luck Restaurant,"'680 Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3515743,-71.0627229
Hot Eastern,"'40 Harrison Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3516622,-71.0608976
Roast Beast Of Boston,"'1082 Commonwealth Ave.,Boston,MA,USA'",'A','',0,42.351672,-71.123654
Burgerfi,"'961 Commonwealth Ave.,Boston,MA,USA'",'A','',0,42.35202,-71.119081
B.U. Harry Agganis Arena(Fs),"'925 Commonwealth Ave.,Boston,MA,USA'",'A','',0,42.3522078,-71.1177309
B.U. Harry Agganis Arena/Stands,"'925 Commonwealth Ave.,Boston,MA,USA'",'A','',0,42.3522078,-71.1177309
Dunkin/Donut/Watermark,"'630 Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3522331,-71.0623864
Hare Krishna Food For Life,"'72 Commonwealth Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3522919,-71.0749804
Flik @ Goodwin Proctor,"'100 Northern Ave.,Boston,MA,USA'",'A','',0,42.3522957,-71.0434876
Wing Maru,"'76 Brighton Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.352439,-71.1288263
Tavern In The Square Restaurant (So. Station),"'640 Atlantic Ave.,Boston,MA,USA'",'A','',0,42.3524481,-71.0555559
Souper Bowl,"'1 Brighton Ave.,Boston,MA,USA'",'A','This place just disappeared. 4 Moving trucks pulled up on Friday and gutted the store.',0,42.3524485,-71.1254097
Energize,"'610 Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3527348,-71.0625786
Sodexo @State St. Financial-Ex. Dining,"'1 Lincoln St.,Boston,MA,USA'",'A','',0,42.352773,-71.058609
Sodexo/Jazzman,"'1 Lincoln St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.352773,-71.058609
State St/Financial Center(Cafeteria),"'1 Lincoln St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.352773,-71.058609
Wabora Prime,"'164 Brighton Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3529113,-71.1327632
Vertex Pharmaceuticals Cafe,"'11 Fan Pier Bl.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.352915,-71.0460679
Wan Convenience,"'172 Brighton Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3529601,-71.1330635
Sams,"'28 Northern Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3530139,-71.0459769
Starbucks Coffee No. 10599,"'125 Summer St.,Boston,MA,USA'",'A','',0,42.3531001,-71.0574039
Caffe Di Marina,"'1 Marina Park Dr.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3531991,-71.0453549
Mac's Deli,"'572 Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.353378,-71.062006
Guckenheimer/Wellington Management(31St Fl),"'280 Congress St.,Boston,MA,USA'",'A','',0,42.3535679,-71.0525522
Starbucks Coffee No. 22566,"'48 Northern Ave.,Boston,MA,USA'",'A','',0,42.353597,-71.0464229
Sodexo @ Emerson - Paramount Servery,"'543 Washington St.,Boston,MA,USA'",'A','',0,42.3536539,-71.062338
Boston University Athletic Ctr,"'285 Babcock.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3538244,-71.1203667
Nixon & Peabody,"'100 Summer St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3538414,-71.0573659
Sodexo @ Bloomberg Boston Pantry,"'100 Summer St.,Boston,MA,USA'",'A','',0,42.3538414,-71.0573659
Intercontinental Boston - Sushi Teq,"'500 Atlantic Ave.,Boston,MA,USA'",'A','',0,42.3539332,-71.0519953
Starbucks Coffee No. 7201,"'211 Congress St.,Boston,MA,USA'",'A','',0,42.3544778,-71.0554031
Camino Real,"'46 Harvard Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3544989,-71.132478
Starbucks Coffee No. 869,"'101 Federal St.,Boston,MA,USA'",'A','',0,42.3549953,-71.0568204
Subway,"'121 High St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3550088,-71.05407
Eurest @Boa Cafeteria/Catering,"'100 Federal St.,Boston,MA,USA'",'A','',0,42.3550619,-71.0559497
Choat Hall & Stewart,"'150 Oliver St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3555618,-71.0525502
Brown Brothers Harriman & Co.,"'185 Franklin St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3556623,-71.0551085
Pret A Manger (185 Franklin St.),"'185 Franklin St.,Boston,MA,USA'",'A','',0,42.3556623,-71.0551085
Subway,"'401 Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3559793,-71.059929
Starbucks Coffee No. 7805,"'90 Oliver St.,Boston,MA,USA'",'A','',0,42.3559861,-71.0531144
Millennium Tower Residents Only Amenity Restaurant,"'1 Franklin St.,Boston,MA,USA'",'A','',0,42.35631,-71.05945
Eaton Vance Harbor Cafe (13Th Fl.),"'2 International Pl.,Boston,MA,USA'",'A','',0,42.356492,-71.051757
Starbucks Coffee/Transportation Bldg.,"'12 Charles St.,Boston,MA,USA'",'A','',0,42.3566192,-71.0696591
Starbucks Coffee (Rowes Whart),"'30 Rowes Wharf.,Boston,MA,USA'",'A','',0,42.3566931,-71.0502273
Metro Subway Inc.,"'274 Franklin St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3570602,-71.0535947
Broadside,"'99 Broad St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3572672,-71.0526084
Haley Henry Wine Bar,"'45 Province St.,Boston,MA,USA'",'A','',0,42.3572816,-71.0599532
Parkside Cafe 1,"'1 Post Office Sq.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3573955,-71.0564013
Parkside Cafe 2,"'1 Post Office Sq.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3573955,-71.0564013
Starbucks Coffee No. 7535,"'23 School St.,Boston,MA,USA'",'A','',0,42.3575817,-71.0589405
Fro-Zen-Yo,"'277 Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.357612,-71.05839
Lucky Rice Chinese Restaurant,"'71 Broad St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3576822,-71.0537397
The Alley Bar,"'275 Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3581466,-71.0581732
Starbucks Coffee,"'45 Broad St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3581821,-71.0543765
Au Bon Pain Kiosk (1St Fl.),"'53 State St.,Boston,MA,USA'",'A','',0,42.3584972,-71.0561757
Squeeze Juice Company,"'53 State St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3584972,-71.0561757
International House Of Pancake,"'1850 Soldiers Field Rd.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3585787,-71.1573128
Starbucks Coffee,"'1660 Soldiers Field Rd.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3587306,-71.1542711
Suffolk Univ. Somerset Cafe,"'10 Somerset St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3587902,-71.061605
Starbucks Coffee No. 864,"'97 Charles St.,Boston,MA,USA'",'A','',0,42.3588989,-71.070498
Marriott's Custom House,"'3 Mc Kinley Sq.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3590418,-71.0535364
M/V Fort Warren,"'1A Long Wharf.,Boston,MA,USA'",'A','',0,42.3597218,-71.0506496
M/V Frederick Nolan Jr.,"'1A Long Wharf.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3597218,-71.0506496
Ames Plow Tavern,"'200 Faneuil Hall Market Pl.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3597994,-71.0544602
J. J. Donovan Inc.,"'200 Faneuil Hall Market Pl.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3597994,-71.0544602
The Berry Twist,"'200 Faneuil Hall Market Pl.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3597994,-71.0544602
Afc Sushi @ Suffolk University,"'41 Temple St.,Boston,MA,USA'",'A','',0,42.360005,-71.063833
Life Force Beverages,"'.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3600825,-71.0588801
Starbucks Coffee Kiosk,"'296 State St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.360179,-71.050786
Starbucks Coffee Co.,"'222 Cambridge St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3609796,-71.0665188
Wyndham Boston Beacon Hill-The Dean's List,"'5 Blossom St.,Boston,MA,USA'",'A','',0,42.3617806,-71.0666208
Beantown Pastrami,"'100 Hanover St.,Boston,MA,USA'",'A','$6 breakfast sandwich with locally sourced eggs and pastrami.',0,42.3620005,-71.0569411
"Yawkey Center Coffee South""""""awkey Center ""","'32 Fruit St.,Boston,MA,USA'",'A','',0,42.3620194,-71.0694942
Mass Gen.Hosp./The Plaza Cafe,"'185 Cambridge St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3621199,-71.0661467
Massachusetts Eye & Ear Infirmary (Cart),"'243 Charles St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3627557,-71.0701292
Sodexo @ Genzyme Allston,"'500 Soldiers Field Rd.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.362759,-71.1184981
Subway,"'260 Western Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3631282,-71.1332256
Hi Lab Cafe,"'125 Western Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3640774,-71.124182
Dunkin Donuts (Causeway St.),"'55 Causeway St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3643192,-71.0628708
Dunkin Donuts-U S Air,"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3645818,-71.0195813
Espessomente,"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A','',0,42.3645818,-71.0195813
Pga Tour Grill,"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3645818,-71.0195813
Samuel Adams Toasts Boston(Gates B4-21),"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A','',0,42.3645818,-71.0195813
Starbucks Coffee(Gateb7),"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3645818,-71.0195813
Qdoba Mexican Eats No. 2592,"'101 Causeway St.,Boston,MA,USA'",'A','',0,42.36487,-71.0618282
Morgan Hall Coffee Cart,"'117 Western Ave.,Boston,MA,USA'",'A','',0,42.3650735,-71.1222389
Davide's,"'326 Commercial St.,Boston,MA,USA'",'A','',0,42.3654212,-71.0510982
Delta Satellite Crown Rm,"'100 Logan Airport Trmnl A.,Boston,MA,USA'",'A','',0,42.3660751,-71.020461
Dunkin Donuts Space No. 52,"'300 Logan Airport Trmnl C.,Boston,MA,USA'",'A','',0,42.3660751,-71.020461
Dunkin Donuts Space No. 86,"'300 Logan Airport Trmnl C.,Boston,MA,USA'",'A','',0,42.3660751,-71.020461
Fuddruckers (Space 7),"'100 Logan Airport Trmnl A.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3660751,-71.020461
Panda Express Space 29A,"'100 Logan Airport Trmnl A.,Boston,MA,USA'",'A','',0,42.3660751,-71.020461
Harvard Bus./Baker Faculty,"'25 Harvard Wy.,Boston,MA,USA'",'A','',0,42.3664077,-71.1227939
Hub Bar Stand 4Be,"'100 Legends Wa.,Boston,MA,USA'",'A','MeganHansen is the mayor and she worked here once all season...I call Bullshitsen!!!',0,42.3664872,-71.0621057
Market Place West 3 - Stand No. 104,"'100 Legends Wa.,Boston,MA,USA'",'A','',0,42.3664872,-71.0621057
Stand 405,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 406,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 407,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 408,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 418,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 420,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 489,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 707,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 711,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 725,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 727,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand 730,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 301,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 401,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 403,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 409,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 410,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 412,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 414,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 415,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 416,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 417,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 419,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 421,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 518,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 520,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 521,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 702,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 705,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 708,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 709,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 710,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 712,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 715,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 717,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 720,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 721,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 722,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 723,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 724,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Stand No. 728,"'100 Legends Wy.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
T D Garden Executive Suites Kitchen,"'100 Legends Wa.,Boston,MA,USA'",'A','',0,42.3664872,-71.0621057
T D Garden Legends Club,"'100 Legends Wa.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3664872,-71.0621057
Ruth Mulan Chu Chao Center,"'49 Harvard Wy.,Boston,MA,USA'",'A','',0,42.3665925,-71.1211464
East Boston Kitchen,"'331 Sumner St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.367103,-71.0360542
Converse,"'160 N Washington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3672449,-71.0593325
Bright-Landry Arena Briggs Cafe,"'65 N Harvard St.,Boston,MA,USA'",'A','',0,42.3675709,-71.1258531
Harvard Stadium Stand No. 2,"'65 North Harvard St.,Boston,MA,USA'",'A','',0,42.3675709,-71.1258531
Harvard Stadium Stand No. 3,"'65 North Harvard St.,Boston,MA,USA'",'A','',0,42.3675709,-71.1258531
Harvard Stadium Stand No. 4,"'65 North Harvard St.,Boston,MA,USA'",'A','',0,42.3675709,-71.1258531
125 Nashua St. Cafe (Mgh),"'125 Nashua St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3678749,-71.0649526
Bright Arena/Briggs Cage,"'79 North Harvard.,Boston,MA,USA'",'A','',0,42.3680172,-71.1256278
British Airways Exec Club,"'500 Logan Airport Trmnl E.,Boston,MA,USA'",'A','',0,42.3685769,-71.0228005
Cafe Napoli,"'81 Chelsea St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.371801,-71.036204
East Boston Pop Warner,"'143 Porter St.,Boston,MA,USA'",'A','',0,42.3724511,-71.034754
Americano Espresso Bar,"'155 Meridian St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.373841,-71.0388601
Que Arepa En Tertulias Cafe,"'26 Porter St.,Boston,MA,USA'",'A','',0,42.3746601,-71.0378682
Harbor Pacific,"'235 Meridian St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3758375,-71.0389029
Zelma Lacey House,"'9 West School St.,Boston,MA,USA'",'A','Get out the vote  yo.',0,42.3759213,-71.0668282
Cosmopolitan Lounge,"'276 Bennington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3788188,-71.0290503
Burger King No. 16370,"'300 Terminal Rd.,Boston,MA,USA'",'A','',0,42.3816454,-71.0553531
Dunkin Donuts (Front Foodcourt),"'300 Terminal Rd.,Boston,MA,USA'",'A','',0,42.3816454,-71.0553531
Dunkin Donuts Kiosk Space 55A,"'300 Terminal Rd.,Boston,MA,USA'",'A','',0,42.3816454,-71.0553531
Green Express,"'300 Terminal Rd.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3816454,-71.0553531
Host-Starbucks-Gate C28 Trmnl C,"'300 Terminal Rd.,Boston,MA,USA'",'A','',0,42.3816454,-71.0553531
La Baguette Marche,"'300 Terminal Rd.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3816454,-71.0553531
La Baguette Marche Express,"'300 Terminal Rd.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3816454,-71.0553531
Starbucks Coffee,"'300 Terminal Rd.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3816454,-71.0553531
Auntie Anne's (Trmnl A Gate A 18),"'200 Terminal Rd.,Boston,MA,USA'",'A','',0,42.3831476,-71.0499464
Mikes Vending L L C @ Constitution Beach,"'4 Barnes Ave.,Boston,MA,USA'",'A','',0,42.3857565,-71.0065103
Woody's Pizza Inc,"'1035 Saratoga St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3859629,-71.0053609
Subway,"'944 Bennington St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3862922,-71.0096337
Mi Pueblito Orient Heights,"'964 Saratoga St.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3871507,-71.0085684
Cirque Du Soleil,"'111 Waldemar Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.392316,-71.0029964
Cirque Du Soleil - Spectrum Catering,"'111 Waldemar Ave.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.392316,-71.0029964
Starbucks Coffee,"'440 William F Mcclellan Hw.,Boston,MA,USA'",'A','No tips from Foursquare!',0,42.3934802,-71.0129973
Tealosophy,"'1 N Beacon St.,Boston,MA,USA'",'A','The only place I can find cold grass jelly with bubbles. Aaaand they let me cover it with a copious amount of syrup at no extra cost!; Green tea shaved ice w herbal jelly  red beans  and boba is the BEST!; Their ginger milk tea is a sure cure for cold windy days.; The only place in Boston has Taiwanese shaved snow. åè°å_èé›ªè_±å†°ã€‚',0.004166667,42.35377,-71.1374176
Harvard Bus./Aldrich Hall,"'35 Harvard Wy.,Boston,MA,USA'",'A','Only spot with Pop-Tart vending machines on campus. I got the munchies.; 3's for degrees baby!!; Invest in all your coursework.  There is nothing impressive about barely passing a class at HBS.; Secret unisex handicapped bathroom on the 2nd floor near 207 if you don't feel like making awkward restroom small talk with people.; Section A brings the party everyday in Aldrich 011!',0.009,42.3658878,-71.1221003
Au Bon Pain Kiosk@Childrens Museum,"'308 Congress St.,Boston,MA,USA'",'A','Asiago bagel with veggie cream cheese; Be real clear & keep it simple if you order a made to order item. Cooks/sandwich makers barely speak English.; Crazy busy  be prepared to wait for the vallet!; Roast Beef and Cheddar sandwich has the spicy mustard.  Be aware.; Only cafeteria open 24 hours in Longwood medical area. Need to show your ID to get midnight.',0.0125,42.3518667,-71.0495792
The Frogmore,"'365 Centre St.,Boston,MA,USA'",'A','Rockin' brunches. diverse savory sweet things. Faves Ho cakes  garbage plate anything duck. Southern yummy apps. Matt at the bar is the epitome of service and personality. Our new go-to JP hangout.; Brunch is great and never a wait. Cocktails are solid. The 25 cent wings are a steal! One of Boston's hidden gems.; The peach cobbler is to die for!; Great outdoor sitting  lovely staff! The food was too salty though. Good for drinks.; The service is terrible!!',0.016313131,42.3226147,-71.1081877
Kikka Sushi,"'200 Clarendon St.,Boston,MA,USA'",'A','The nigiri sushi for two was excellent. Fresh fish  great selection.; Sushi Maki idiom chicken shrimp Ramen!; RAMEN SOBA CHICKEN AND SHRIMP TWO CAN SPLIT EXCELLENT EDEMA ME PRICE IS WORTH THE QUALITY; Minute rolls.; Wide selection of rolls and maki.',0.016666667,42.3492166,-71.0751249
Appollo Sushi & Grill,"'86 Harrison Ave.,Boston,MA,USA'",'A','The nigiri sushi for two was excellent. Fresh fish  great selection.; Sushi Maki idiom chicken shrimp Ramen!; RAMEN SOBA CHICKEN AND SHRIMP TWO CAN SPLIT EXCELLENT EDEMA ME PRICE IS WORTH THE QUALITY; Minute rolls.; Wide selection of rolls and maki.',0.016666667,42.3507837,-71.0613541
Jamba Juice,"'700 Commonwealth Ave.,Boston,MA,USA'",'A','This expensive smoothie shop is quick  and makes delicious drinks. But at around 7 dollars for a large  it is way overpriced and not nearly enough for a full meal.; Service is a little slow but I'm a fan regardless. Boston needs more Jamba Juice locations!; Order the chocolate moo'd!; The trick is to add whey protein to your drink. It expands in the blender and often they have to give you one size larger (for free).; Very very very slow and disorganized.',0.017753968,42.349341,-71.1039816
Vinea,"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A','The dummy that stated the lobster role was good must be on crack   at 20$    I think they thought they were buying something else.. On a positive note   the fries were divine   save money   beer/fries; Awful service. Just don't go here.; Ceasar's salad is so-so  chicken very salty.; These tips are super effusive. I guess I'll be the one to say  manage your expectations re food. But bartender is great & fast + wifi rocks!; Great red sangria!',0.024949495,42.3645818,-71.0195813
Ristorante Lucia,"'415 Hanover St.,Boston,MA,USA'",'A','Loved the pesto pasta with added chicken and the chicken and eggplant parm.; Definitely recommend trying the homemade pesto over linguine! Very rich and flavorful. Just be mindful of the $15 per head minimum.; Chicken marsala. Antipasto and chicken lucia.. primo!; The ammazzafame is amazing.; There are some restaurants on Hanover Street where you find a long line. Nothing wrong with a line but if I were you  I try different places like Lucia. Food is great and staff are friendly',0.025416667,42.3655841,-71.0527171
Pavb3,"'4 Yawkey Wa.,Boston,MA,USA'",'A','Stop here for the public market.; Dunkin donuts; Empty trains inbound; Closest stop to the surplus market; Be sure not to mistake the parking garage above the station for Boston City Hall...',0.03,42.3458436,-71.0987819
Pavc3,"'4 Yawkey.,Boston,MA,USA'",'A','Stop here for the public market.; Dunkin donuts; Empty trains inbound; Closest stop to the surplus market; Be sure not to mistake the parking garage above the station for Boston City Hall...',0.03,42.3458436,-71.0987819
