Name,Address,Grades,Tips,Sentiment,Latitude,Longitude 
Crazy Dough's Pizza,"'2201 Commonwealth Ave.,Boston,MA,USA'",'A; B; C','Killer buffalo chicken slices; If youre not in the mood for pizza I have two words for you: meatball sub.; Expect to find a variety of styles from Hawaiian to the  ‰ÛÏNutty Tuscan ‰Ûù served with oven-roasted plum tomato  caramelized onion  roasted garlic  toasted pine nuts  Gorgonzola  basil  and pesto.; The chicken parm sandwich is great if you're looking for a pizza alternative.; Charlie Saves You Dough: Buy any gourmet slice at Crazy Dough Pizza and get a free cheese slice when you show your MBTA Charlie Card.',-0.12,42.3402844,-71.1666091
Crazy Dough's Pizza,"'8 Park Pz.,Boston,MA,USA'",'A; B; C','Killer buffalo chicken slices; If youre not in the mood for pizza I have two words for you: meatball sub.; Expect to find a variety of styles from Hawaiian to the  ‰ÛÏNutty Tuscan ‰Ûù served with oven-roasted plum tomato  caramelized onion  roasted garlic  toasted pine nuts  Gorgonzola  basil  and pesto.; The chicken parm sandwich is great if you're looking for a pizza alternative.; Charlie Saves You Dough: Buy any gourmet slice at Crazy Dough Pizza and get a free cheese slice when you show your MBTA Charlie Card.',-0.12,42.3513467,-71.0661306
Crazy Dough's Pizza Company,"'1124 Boylston St.,Boston,MA,USA'",'A; B; C','Better than Frankie's next door (seriously  we tried them both side by side); Great red sauce!; Veggie slice had pesto  toasted pinenuts  and caramelized onions; The best place to try a bunch of over the top slices. So good.; Must try Buffalo chicken pizza',0.117777778,42.3467175,-71.0889175
Crispy Dough Pizzeria,"'1512 Tremont St.,Boston,MA,USA'",'A; B; C','Pizza is solid.; I had the buffalo bleu and it is absolutely incredible; best halal philly cheese steak! and great steak tips sub. never get burger.; The buffalo chicken pizza and calzone are great. Skip the chicken sub  it is really bland.; The Regensberger special is excellent',0.467380952,42.3321315,-71.0995917
Crown Fried Chicken,"'998 Blue Hill Ave.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.2898133,-71.0892627
Crush Pizza,"'107 State St.,Boston,MA,USA'",'A; B; C','A margherita pizza with extra basil  sun-dried tomatoes  and arugula is sure to satisfy.; The delivery itself (through Foodlr) was 20 min late from the time stated. Pizza was lukewarm. (Delivered by bike). Crust was mushy  the sauce was ok. It was edible. Don't think I will order again.; The pizzas taste really good  although small enough for just one. The prices are really good for the area and the toppings and combinations for the pizza won't leave you missing anything.; Spectacular pizza fire cooked fast! You'll be impressed. Need to come back and try the sandwiches.; Fast service',0.2405,42.358934,-71.0549472
D'Angelo,"'1345 Hyde Park Ave.,Boston,MA,USA'",'A; B; C','Currently running a special for check-in - free combo up on first check in...50% off on 5th. Could expire at anytime but as of the end of May 2011 it's running.; Don't get the steak cheese rolls its like boiled dog food with cheese; Toasted Thanksgiving sandwich is tops.',0.083928571,42.2530577,-71.1251695
D'Angelo Sandwich Shop,"'818 Harrison Ave.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3357599,-71.0741126
D'Angelo's,"'267 Old Colony Ave.,Boston,MA,USA'",'A; B; C','Worst place to eat at South Station...; New salad bowls are delicious; When you order a medium Vermonter with chicken the total comes to $8.02... Best coincidence ever?; Currently running a special for check-in - free combo up on first check in...50% off on 5th. Could expire at anytime but as of the end of May 2011 it's running.',-0.011674784,42.330979,-71.0532025
D'Angelo's Sandwich Shop,"'8 Park Pz.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3513467,-71.0661306
D'Benny's Subs,"'1433 Dorchester Ave.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3020177,-71.0598808
D'Rafas Restaurant,"'156 Bunker Hill St.,Boston,MA,USA'",'A; B; C','Nantucket‰Ûªs Restaurant Week  is offering 3-course dinners for a mere $25 to $45. With over 30 restaurants in the lineup  participants include pretty much all the island‰Ûªs best dining destinations.',0.2375,42.3782584,-71.0608269
Daily Catch,"'319 Hanover St.,Boston,MA,USA'",'A; B; C','Spicybl lobster linguine; Check out The Daily Catch as it was featured on Top 5 Restaurants for #5 - feast of the seven fishes celebrating the italian tradition; Black pasta! Any of them is good! Very good service; Pretty outdoor seating. Excellent seafood choices. Friendly service. They accommodated our group of 70 efficiently.; Sit outside and take in the view',0.246777778,42.364066,-71.053976
Darbar Indo-Pak Rest.,"'130 N Beacon St.,Boston,MA,USA'",'A; B; C','',0,42.354939,-71.1447639
Darryls Corner Bar & Kitchen,"'604 Columbus Ave.,Boston,MA,USA'",'A; B; C','Never again. The kicker  from their site: ‰ÛÏWe have a 2 hour maximum seating time.‰Ûù Irony: in 2 hrs wasted there  they can't serve 4 apps & 4 entrees to 4 patrons. I‰Ûªve never seen ‰ÛÏservice‰Ûù like this.; Really fantastic friendly service. Sublime food and drinks. The chicken and waffles are done so well  and the cornbread is astounding. A+ entertainment as well.; Try the Shrimp and Grits - A different  unique and tasty take on a Southern  Classic  The grits are formed into triangles and fried.  #foodporn #shrimpandgrits (via @Foodspotting); Jazz brunch buffet is amazing. Good food  great music  and excellent service.; Great atmosphere!! Amazing food!! The people are gorgeous!!',0.376666667,42.3397664,-71.0824273
Davio's,"'75 Arlington St.,Boston,MA,USA'",'A; B; C','Sit at the kitchen bar; fabulous show. Everything was fabulous; Get a seat at the counter over looking the kitchen!; Sit at the bar that overlooks the kitchen; Although not crowded  food prep took too long and ultimately my diner was not served hot but just warm. Service was slow and food average; Chicken parm spring rolls are amazing! And the Bolognese!',0.125416667,42.3505077,-71.070443
Delicias Del Caribe,"'149 Stoughton St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.314695,-71.0602723
Dem & Ted Inc. Pizza Shuttle,"'239 Meridian St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3757958,-71.0391163
Designer Cafe'(Au Bon Pain),"'1 Design Center Pl.,Boston,MA,USA'",'A; B; C','I ordered ONLINE and skipped waiting in lines! This cafe is always busy and this new online service is awesome!!!; Half priced baked goods after 6:00 PM.; Corn Chili Bisque is a must have; Great tomato basil soup!',0.311363636,42.3442688,-71.0305676
Devlin's Restaurant,"'332 Washington St.,Boston,MA,USA'",'A; B; C','Great place for brunch cocktails and a nice first dinner date location.; The french toast bites are delicious!; Great brunch cocktails  fantastic atmosphere; this place is so weird. the patio is great. but they have all these weird rules and they don't seem very interested in making their customers happy or maximizing the money they're making; Get the eggs Benedict as part of the brunch menu. Absolutely divine',0.407,42.348871,-71.1523252
Dillon's,"'955 Boylston St.,Boston,MA,USA'",'A; B; C','Great food  nice space. Close to Fenway.; Great brunch & dinner place.; criminally good zucchini fries; Gianni flatbread and sweet fries; Always a good scene on the weekends.',0.65,42.3479567,-71.0859313
Dip It Sweet,"'94 Endicott St.,Boston,MA,USA'",'A; B; C','Be sure to tap the pumpkin ice cream.; 94 Endicott St  North End; Are you up for a challenge that calls for eating 28 scoops of ice cream with multiple toppings  all within 35 minutes? No? Just a scoop? Mention BU Today  and you‰Ûªll get $1 off your next purchase.',0.166666667,42.364199,-71.057288
Dolce Vita (1696 Comm. Ave.),"'1696 Commonwealth Ave.,Boston,MA,USA'",'A; B; C','',0,42.341217,-71.1465565
Domino's Pizza,"'1672 Blue Hill Ave.,Boston,MA,USA'",'A; B; C','Pretty horrendous pizza. There's many better options around.; Service is on the slow side if you order from the counter. I advise calling ahead or getting it delivered. Staff is reasonably friendly.; Mutha fuckin dominos!; The best pizza i have ever eat!!!; Use your Ram Card here!',0.290833333,42.2676303,-71.0932265
Domino's Pizza,"'4640 Washington St.,Boston,MA,USA'",'A; B; C','Pretty horrendous pizza. There's many better options around.; Service is on the slow side if you order from the counter. I advise calling ahead or getting it delivered. Staff is reasonably friendly.; Mutha fuckin dominos!; The best pizza i have ever eat!!!; Use your Ram Card here!',0.290833333,42.2748874,-71.1397325
Domino's Pizza,"'4000 Washington St.,Boston,MA,USA'",'A; B; C','Pretty horrendous pizza. There's many better options around.; Service is on the slow side if you order from the counter. I advise calling ahead or getting it delivered. Staff is reasonably friendly.; Mutha fuckin dominos!; The best pizza i have ever eat!!!; Use your Ram Card here!',0.290833333,42.2923283,-71.1215439
Domino's Pizza,"'1252 Boylston St.,Boston,MA,USA'",'A; B; C','Pretty horrendous pizza. There's many better options around.; Service is on the slow side if you order from the counter. I advise calling ahead or getting it delivered. Staff is reasonably friendly.; Mutha fuckin dominos!; The best pizza i have ever eat!!!; Use your Ram Card here!',0.290833333,42.3448775,-71.0957999
Domino's Pizza (277 Main St. Chasn.),"'277 Main St.,Boston,MA,USA'",'A; B; C','',0,42.3775163,-71.0666607
Donna's Restaurant,"'978 Saratoga St.,Boston,MA,USA'",'A; B; C','Apple pancakes are delicious!; The pancakes are unbelievable; Get the pancakes!; Donna's a hoot. Quick and tasty breakfast with friendly service and unique charm. I will be back.; Best steake & cheese ever',0.404166667,42.387026,-71.0074001
Donut-N-Donuts Inc.,"'1 Sullivan St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3777726,-71.0672792
Dosa Factory,"'316 Newbury St.,Boston,MA,USA'",'A; B; C','STAY AWAY. Served us salad with rotten tomatoes. They didn't even apologize & owner was standing right there  did nothing. Charged us for everything even the rotten salad. Bathrooms were gross. Yuck; Lunch buffet is yummy and reasonable at $12. The $4 naan is not included and is overpriced.; Large and delicious menu! Also a great place to grab a refreshing lassi or fruit drink in the summer. Owner is so nice.',0.321904762,42.3485809,-71.0853988
Dot 2 Dot Cafe,"'1735 Dorchester Ave.,Boston,MA,USA'",'A; B; C','The place and the staff are awesome!; I had the D2D omelette which was delicious. The homefries that accompanied it were honestly the best I've ever had. The hot chocolate was a hit too! A great experience all around!; Best breakfast menu in Dorchester. Excellent vegan menu.; I had the eggs benedict which was pretty yum! But wanted some pancakes and sausage. 20 bux later. #tooexpensive; The corned beef hash is superb.',0.78775,42.2909799,-71.0630433
Double Tree Club Hotel,"'821 Washington St.,Boston,MA,USA'",'A; B; C','New chef food not as good. Bar service slow and not attentive; Boston Trolley Tours stops right outside our door each day at 9:00AM!  See our doorman for information on how to get tickets and see the best sights of the city.; One of the nicer DoubleTree properties at which I've stayed. Easily walkable from train station  nice updated room. Solid.; Out standing costumer service ! Delicious eats  beautiful rooms & great deals ! Book your trip today ;); Welcomed with chocolate chip cookies :)',0.426421356,42.3487236,-71.0646454
Double Tree Club Hotel/Starbucks,"'821 Washington St.,Boston,MA,USA'",'A; B; C','New chef food not as good. Bar service slow and not attentive; Boston Trolley Tours stops right outside our door each day at 9:00AM!  See our doorman for information on how to get tickets and see the best sights of the city.; One of the nicer DoubleTree properties at which I've stayed. Easily walkable from train station  nice updated room. Solid.; Out standing costumer service ! Delicious eats  beautiful rooms & great deals ! Book your trip today ;); Welcomed with chocolate chip cookies :)',0.426421356,42.3487236,-71.0646454
Dough East Boston,"'20 Maverick St.,Boston,MA,USA'",'A; B; C','The border. You won't regret it; Great sandwiches !!!!; Great sandwiches !!!; Cuban sandwich is great!!!; Great people own this place - stop by and support them. Also there food is wicked good.',0.74,42.3716536,-71.0420494
Douzo Japanese Restaurant,"'131 Dartmouth St.,Boston,MA,USA'",'A; B; C','Spicy lobster miso soup - try it. So good! The sushi too.; Go to sushi spot in Boston. For rolls  Crunchy (so good worth having 2)  Spicy tuna cucumber hand roll  Jalepona tuna app  Spicy tuna/ salmon. For apps the Salmon and tuna tartare are both awesome.; Nothing spectacular  but good service and good sushi. Might be the best sushi I've had in Boston.; Overpriced. So many better choices around.; Phoenix roll',0.558333333,42.3469178,-71.0750402
Down Home Delivery & Catering,"'2 Bowdoin St.,Boston,MA,USA'",'A; B; C','By far my favorite spot; Fried chicken is delicious and has plenty of flavor! Collared greens are just right! Corn bread is soft and sweet _Ù÷_ my tummy is full; Tha food is great! Kinda expensive but when you want something good it usually costs! #Cheerz',0.26046627,42.3611467,-71.0628943
Doyles Cafe,"'3484 Washington St.,Boston,MA,USA'",'A; B; C','Free #samadams glass after the tour!; The lobster roll was incredible!; Get the Sam Adams beer to get the glass as well food was great.; Just tourists  If you love people from other places you'll love this place!; Buy a Samuel Adams pint and keep the glass.',0.526666667,42.3064259,-71.1072393
Dragon Bowl,"'396 Brookline Ave.,Boston,MA,USA'",'A; B; C','You can get brown rice for no extra cost.; Combo plate with brown rice  chicken with bok choy and vegetables.; No longer accepts Level Up as payment; They accept Level Up payments; Loved the tofu bowl',0.02,42.338263,-71.106985
Dragon Chef Chinese Rest.,"'411 Washington St.,Boston,MA,USA'",'A; B; C','Chinese Cuisine',0,42.3492717,-71.1554071
Dublin House,"'9 Stoughton St.,Boston,MA,USA'",'A; B; C','they're fried shrimp is bomb!!!',0,42.316871,-71.0647189
Dudley Dough,"'2300 Washington St.,Boston,MA,USA'",'A; B; C','Delicious  whole bodied pizza's! Great staff as well!!; Pizza with a purpose!  And it's so darn yummy!',0.375,42.3301639,-71.083968
Dudly Coffee,"'2296 Washington St.,Boston,MA,USA'",'A; B; C','Best coffee in downtown Boston; Service is slow but coffee is really good!; Good coffee  but $6 for a pourover?!?! Go around the corner to Thinking Cup  where they serve Stumptown pourovers at half the price.; the desserts here are bomb... get those little tarts before they run out. chai cookies amazing too; Coffee  tea. Tarts',0.382083333,42.3304325,-71.0837531
Dumpling Cafe Inc.,"'693 Washington St.,Boston,MA,USA'",'A; B; C',"'""Best soup dumplings outside of Hong Kong. Great spot with a lot of interesting flavors."" - Chef Jamie Bissonnette; The soup dumplings are soo good! The noodle soups were delicious. Can't wait to go back!; Fried. Rice. That is all.; Seafood loneliness and the pepper and salt kalamari; Mini juicy buns (these are the soup dumplings) - go for all pork AND crab!!!  Also the trout is killer.'",0.24,42.3511662,-71.0630012
Dumpling King,"'40 Harrison Ave.,Boston,MA,USA'",'A; B; C','The chicken dumplings are more flavorful than the veggie ones. Quick service and inexpensive food. My only disappointment is that the dumpling wrapper is just way too thick.; What a deal! 10 dumplings for $5! And they're good! This is THE place to go to for lunch if you work in the area.; $5 for an order of ten tasty dumplings  soup and a drink is a winning combo!  Love the pork and leek or pork and mushroom dumplings.; Cash only!!; It is located in a small food court  look for the address 40 Harrison ave and go straight in to the back. It's on the right.',0.239563492,42.3516622,-71.0608976
Dunkin Donuts,"'4175 Washington.,Boston,MA,USA'",'A; B; C','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.2879171,-71.1270075
Dunkin Donuts,"'1580 Dorchester Ave.,Boston,MA,USA'",'A; B; C','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.2970569,-71.0604478
Dunkin Donuts,"'715 Boylston St.,Boston,MA,USA'",'A; B; C','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.3496592,-71.0800079
Dunkin Donuts,"'219 Cambridge St.,Boston,MA,USA'",'A; B; C','Homeless man out front told me I dropped my smile. Then told me my smile lights up the room. Lmao !; Pidan el numero 12 esta riquicimo! es con tuna. wao.; Staff is super friendly  my iced coffees always taste good from here. The resident homeless guy who sits outside the door always says have a nice day & occasionally compliments your clothing choices.; Service is great and fast!! The employees are also very friendly. Try a French Vanilla Ice Coffee with milk and sugar. They make a mean ice coffee.; Service here is either wonderful or horrible.',0.208444444,42.3583446,-71.1263543
Dunkin Donuts,"'456 Blue Hill Ave.,Boston,MA,USA'",'A; B; C','Very slow drive thru.; Drive thru us slow because there's always at least a dozen people in line. The employees are fast  orders are slow.; you will burn gas waiting in drive thru. coollattas aren't too bad.; If you are in a rush  this is not the place to go for coffee. Buy a coffee maker and save some money.; Coffee coollatta w/cream is off the hindges  but yeah  slow drive-thru.',-0.313,42.3094381,-71.0820627
Dunkin Donuts,"'800 Boylston St.,Boston,MA,USA'",'A; B; C','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.348521,-71.0822975
Dunkin Donuts,"'757 Centre St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3104662,-71.1152151
Dunkin Donuts,"'21 Austin.,Boston,MA,USA'",'A; B; C','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.258076,-71.12593
Dunkin Donuts,"'80 Boylston St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3520126,-71.0649292
Durgin Park Restaurant,"'300 Faneuil Hall Marketplace.,Boston,MA,USA'",'A; B; C','The ribs were incredible with a side fries & onion rings with honey mustard. _ÙçÈ They have a full bar‰Û_•üèBrother Reggie had fish and chips. Plenty of Crown Royal with ginger ale makes walking around fun.; Clams and chowder; It had a very bad smell when we first walked in so I was skeptical  but our meal was delicious! I had the lobster Mac and cheese and it was amazing. The oysters are great as well!; Amazing lobster roll! Everything tasted like it was made fresh that day. Will definitely be coming back here. Waitstaff was super friendly  too!; Old school vibe.  Surf and turf option.',0.233069444,42.3597994,-71.0544602
Eagles Deli,"'1918 Beacon St.,Boston,MA,USA'",'A; B; C','Hamburger  what else?; Can't go wrong with a breakfast sandwich and some home fries.; Everything I've had here has been good  If your a burger lover this is the olace; Used to love this place but sadly 5 guys  shake shack  and tasty burger are all better burgers.; It's all about the #3 chicken sandwich with a chocolate milk',-0.046666667,42.3366194,-71.1492179
East Boston House Of Pizza,"'271 Meridian St.,Boston,MA,USA'",'A; B; C','Never been disappointed until today. Don't order the chicken salad. I am a chicken salad aficionado and this has to be the worst I have ever eaten. Picked off what I could and threw it away.; The buffalo chicken calzone is amazing! Also try any salad with grilled chicken.; Best pizza in Watertown by far.; Doesn't taste like true BHOP on Huntington but a similar style. Decent pizza and subs  but Pizza Roma on Waverly Ave is the place to go around here.; Online ordering has full menu.',0.036944444,42.3762785,-71.0389397
East Ocean City,"'25 Beach St.,Boston,MA,USA'",'A; B; C','Great chinese seafood.; Roasted whole (or half) garlic chicken is exquisite.; All I can say is mmmmm mmmmm good!! Everything; They got the best Fried Squid I've had in a long time.  The Scallion pancakes are good too. :); Try the oysters steamed with ginger and scallions. The winter melon soup and the fried squid appetizer are also scrumptious.',0.409166667,42.3513468,-71.0617888
Eat @ Corner Cafe,"'502 Massachusetts Ave.,Boston,MA,USA'",'A; B; C','Such variety! I've tried the chicken salad sandwich and fries  yum. Very affordable prices too.; Cheap & Fast: the $2.25-2.50 bowls of soup fill me up. Choose from 3 delicious & healthy options every day.  Add a roll for $1 more!; LOVE the Oreo cake!!!!!; Best hamburgers!; I like the Hummus wraps  with carrots And tomato and lettuce. Even the inpatient meal. Pretty goof',0.532333333,42.339277,-71.080097
Edu And Den's Restaurant,"'637 River St.,Boston,MA,USA'",'A; B; C','',0,42.2651599,-71.0993101
Egleston Pizza,"'3080 Washington St.,Boston,MA,USA'",'A; B; C','The subs are huge for the price; Best pizza I have had in a long time..:-); Prices are great. Pasta dishes feed two ppl; Always quick delivery',0.504166667,42.3154112,-71.098455
El Chalan,"'405 Chelsea St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3797966,-71.0270318
El Embajador Restaurant,"'3371 Washington St.,Boston,MA,USA'",'A; B; C','Their monfogo are really good; Love the playable maduro; Great beans',0.666666667,42.3091641,-71.1052281
El Fongon Restaurant,"'170 Blue Hill Ave.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3189612,-71.0776057
El Oriental De Cuba,"'414 Centre St.,Boston,MA,USA'",'A; B; C','i ate some kind of beef stew? portions r large and the food is fragrant and flavorful‰Ï¬; The maduros are AMAZING _Ù÷ç_Ù÷ç_Ù÷ç; Chicharron de pollo; Their specialty Cuban sandwich is legit. Espresso is decent too.; I love the Grilled .#steak and onion plate_ÙÔç',0.334761905,42.320863,-71.1106137
El Paisa Ii,"'215 Border St.,Boston,MA,USA'",'A; B; C','Lulo jugo con leche; Delicious Colombian hot cocoa.; Tasty empanadas; BuÌ±uelos  arepas con quesito  seafood paella  latin breakfast  and the ring bread dessert',0.15625,42.3755913,-71.0395952
El Paisa Restaurante,"'1012 Bennington St.,Boston,MA,USA'",'A; B; C','Lulo jugo con leche; Delicious Colombian hot cocoa.; Tasty empanadas; BuÌ±uelos  arepas con quesito  seafood paella  latin breakfast  and the ring bread dessert',0.15625,42.3870999,-71.006316
El Penol Restaurant,"'54 Bennington St.,Boston,MA,USA'",'A; B; C','Bandeja paisa un verdadero manjar ;-); Food is great but the beans did not like big portions of food! For 2 people not bad; If you need the bandeja paisa. Order the mini  less rice just as filling.; The food was mediocre at best. In addition  there was only one waitress for the entire place.; åÀla carnita desmenuzada? Uuuuuy hermano  åÁtenaz!',0.118333333,42.375787,-71.037132
El Pollo Doreno,"'309 Bennington St.,Boston,MA,USA'",'A; B; C','Muy buenas enchiladas; Don't get a margarita here:-((( food is good',-0.0125,42.378876,-71.0278534
El Rinconcito,"'226 Sumner St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3687394,-71.0390337
Elephant & Castle Pub And Restaurant,"'161 Devonshire St.,Boston,MA,USA'",'A; B; C','Food was pretty meh.; The food was cold and had no taste. The waitor was no good also he never checked on us i had to ask another waitress for help.; Slow service.....; Tuesday night trivia is really well done  and very challenging! Best enjoyed with fried pickles.; Good breakfast',0.160625,42.3563767,-71.0575545
Emack & Bolio's,"'290 Newbury St.,Boston,MA,USA'",'A; B; C','Oreo frappe!; Try the Citrus Cooler. It's incredible! And while you're at it  get a chocolate coveres oreo.',0.5,42.3488226,-71.0845696
Embassy Suites Boston (Fs),"'207 Porter St.,Boston,MA,USA'",'A; B; C','Nice hotel with a good  free breakfast. Their wifi is terrible but an upgrade is in the works.; Note that Massachusetts law does not allow complimentary alcoholic beverages. You need to buy your own at this Manager's Reception.; They charge for internet. The breakfast is amazing!; Worst idea ever: charge extra for wi-fi per divice. Not even hostals charge for wi-fi.; Great place to stay when you need to be by airport.',0.288333333,42.3701536,-71.0319121
Emilios Pizza & Subs,"'536 Tremont St.,Boston,MA,USA'",'A; B; C','Veal Parmesan; Best pizza in town; the cheese pizza is legit delicious; pizza. fail. burnt. weird.; Honestly  the crust was mediocre. The sauce  cheese  romping a we're good  but the base was bland white bread crust.',0.294444444,42.344302,-71.0705658
Emmanuel College,"'400 Fenway.,Boston,MA,USA'",'A; B; C','A very nice college.; A fabulous yoga pant campus. Many fine examples of how to wear yoga pants if you can get over the craptastic Ugz Boots. Cameltoe central in the summer.; Loved this place. As a recent alumni  I keep coming back. If you end up in suite g03 make sure to check in to the cave! We've left quite the legacy down there; A fabulous institution.; Take a tour of campus and see everything Emmanuel has to offer!',0.340814815,42.3403687,-71.1016439
Emmets Irish Pub,"'6 Beacon St.,Boston,MA,USA'",'A; B; C','Quiet enough to talk without raising your voice. Nice old-fashioned pub.; Live music and Moscow mule!; Quality beer selection and the fish and chips were very good.; The wings with bourbon sauce are incredible.; Boston'a best fish and chips! And the atmosphere at the top of Boston Commons is superb! Read about the namesake Robert Emmet while you are there :)',0.586090909,42.3579992,-71.0616161
Empire Garden,"'686 Washington St.,Boston,MA,USA'",'A; B; C','My sister came this Friday here with her friends; and she and one of the friends got severe food poisoning! She felt sick throughout the whole Saturday. It's Sunday  she still isn't fully recovered.; Dim sum  atmosphere; Ok dim sum but I preferred Hai La Moon.; Delicious brunch with many different small plates. Very well priced and nice location. Better go there with a Chinese friend.; Dim sum dim sum and more dim sum. Go whenever  there is hardly ever a line.',0.112654762,42.2878589,-71.0711918
Equator Restaurant,"'1721 Washington St.,Boston,MA,USA'",'A; B; C','Chicken with cashews is a must have here!; Amazing pad thai; Drunken noodles and beef basil fried rice are soo spicy and delish; The rice of basil fried rice is super soft. Both the drunken noodles and basil fried rice are nicely spicy and yummy!; Hands down the best Thai food in South End.',0.133333333,42.3370936,-71.0768306
Esperia Grill & Rotisserie,"'344 Washington St.,Boston,MA,USA'",'A; B; C','I highly recommend this place! Food is delicious; Although says open untill 10  when we came in at 9 pm said they were all closed for the night.; Pretty solid Greek/Mediterranean fare being served up here. Their Spanakopita is solid!; The gyros are amazing!!! Probably one of the best I've ever had next to ones in actual Greece!; I was surprised by how huge the portions are... The lamb kabob is so delicious and I'm in love with the spicy feta spread',0.326666667,42.3488598,-71.152858
Espresso Love Cafe,"'33 Broad St.,Boston,MA,USA'",'A; B; C','Nice spot   good selection of baked goods. Iced coffee was average  nothing special. 3/5; Blondes and brownies are great.; Staff was kind enough to serve me 15 minutes before opening but they add chocolate syrup to their macchiato.; The Vienna latte is delicious!; Great blondies and brownies.',0.655357143,42.3583857,-71.0544765
Ester,"'2261 Dorchester Ave.,Boston,MA,USA'",'A; B; C','Burger was excellent as were the mussels.; The pork loin dinner entree is worth the wait you surely suffered through to get seated.; Eat out on the patio! I think I'm posting this twice oops; Delicious burger and great drink list. Sit on the patio!!; Spaghetti with Clams!',0.48,42.2732046,-71.0680553
Ethel & Andy's Sub Shop,"'134 K St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3381244,-71.0374965
Eurest Dining@Suffolk Construction,"'65 Allerton St.,Boston,MA,USA'",'A; B; C','',0,42.3283473,-71.0702877
Express Pizzeria,"'3381 Washington St.,Boston,MA,USA'",'A; B; C','Owner is the best! Food tastes like Love _ÙªÄ_ÙÕÜ_ÙªÄ; Everything; Sausage cacciatore was so good. Great balance of peppers  pasta  and sausage. Enough to share. Chicken Parmesan w/ravioli was great too. Also big portion.; Try an eggplant parm calzone! Large  delicious  cheesy  and filling.; Carbonara!',0.254285714,42.3087402,-71.1052662
Fairouz Restaurant,"'5268 Washington St.,Boston,MA,USA'",'A; B; C','Stuffy. Get a whole Boston cream pie for $45 instead of by the slice.; Issue #170 Saveur; Wings and Boston cream pie!; Elegant place to try the original Boston Cream Pie. Must to do!; Steak is better than Ruth's Chris across the street. Seriously  try it. You can do a fixed 3 course dinner for $38  includes the Boston cream pie dessert',0.154652778,42.2593278,-71.1588465
Fan Fan Restaurant,"'15 Harvard Ave.,Boston,MA,USA'",'A; B; C','What a view of the waterfront!; Awesome views of the skyline.; Nice to spend some time here pre or post museum visit. Consists of a great waterfront park with cleverly hidden speakers with good music.; awesome views of the harbor and eastie; Mesmerizing view of city. Photog heaven and full of romance. Stay awhile and bring the good cam :)',0.589166667,42.355165,-71.1326812
Farah's Cafe Restaurant,"'1158 River St.,Boston,MA,USA'",'A; B; C','Delicious! I am addicted.; Yum the legume is good here!!!',0.65,42.2563776,-71.1203881
Farmer Horse Coffee,"'376 Massachusetts Ave.,Boston,MA,USA'",'A; B; C','The coffees are pretty amazing. Even the mocha isn't too sweet.; Get the iced chocolate with a shot of espresso!; Dirty Chai Latte; Really good cold brew  pretty good study spot; Baristas are great  coffee is great and food is awesome. Great study spot and free wifi!!',0.1735,42.341833,-71.083466
Felcaro Pizzeria,"'276 Cambridge St.,Boston,MA,USA'",'A; B; C','Go-To place for late night munchies in beacon hill. Watch out for toothless bully in the back.; Open very late. Pizza is nothing great but still hits the spot; Best pizza by the slice in the neighborhood. Buffalo chicken and the bruschetta slice are a must. Mozz stix are always a solid choice as well.; Fantastic Italian sub; Friend me now.',0.064,42.360923,-71.0680196
