Name,Address,Grades,Tips,Sentiment,Latitude,Longitude 
Clock Tavern,"'342 W Broadway.,Boston,MA,USA'",'A; B','Pricing a job!!!; $1.50 Miller High Lifes in a townie bar with pool  darts  and scratch tix!; $1.50 miller highlife!!!!!!!!!',0.066666667,42.3383446,-71.0496797
Shenanagans Bar,"'332 W Broadway.,Boston,MA,USA'",'A; B',"'I just can't get on board with their ""live slowly"" motto. They need to hire more employees; The manager will give you free drinks if you beat your chest and yell ""I squared the Four at Jaho!""; Ultimate favorite coffee place! Scarlet beans are a must for a good home brew!; Pretty cool cafe concept which looks like a coffee laboratory. You can have pastry  soups  sandwiches here. Coffee was great!; not crowded at all  medium level background music. booze!'",0.329090909,42.3383941,-71.0498008
Simmons College-Meyers Cafe,"'Ave Louis Pasteur.,Boston,MA,USA'",'A; B','The pizza here's pretty gross.; Best wraps on campus!  Also a great place to meet with your study group.',0.5125,42.3384264,-71.1022834
Elements Cafe & Conference,"'77 Ave Louis Pasteur.,Boston,MA,USA'",'A; B','Expensive.; Check out the Elements Cafe menu. A university ID is required to enter the building.; Located on the first floor of the NRB  Elements is open for full service lunch during 11:30 am until 2:00 p.m. and an afternoon snack break from 2:00-3:00 p.m. It is not open evenings or weekends.',-0.116666667,42.338445,-71.103142
Flour Bakery & Cafe,"'1595 Washington St.,Boston,MA,USA'",'A; B','Any and all of Flour's brioche breads are worth a try. You won't be disappointed. Brioche au chocolat is the real star of the show though.; French toast is amazing  don't miss it; One of the best breakfast sandwiches in Boston  tasty iced coffee  and a unique raspberry seltzer that is to die for!; Egg sandwich is good; One of the best cafes in Boston. Hummus sandwich  chicken anything  seasonal salads  great coffee. Joanne Chang is a star.',0.410208333,42.3385012,-71.0746609
Charley's Philly Steaks,"'350 Longwood Ave.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3386237,-71.1072353
Sakura Japan,"'350 Longwood Ave.,Boston,MA,USA'",'A; B','Avoid the miso soup...; I like the chicken and shrimp combo...; Teryaki chicken was good skip the vegetables because they have no taste and ask for extra saue',-0.188888889,42.3386237,-71.1072353
Au Bon Pain (Joslin Pl.),"'1 Joslin Pl.,Boston,MA,USA'",'A; B','They just seem to be putting the labels out wherever they land if at all on the bagels lately.; Too crowded during lunch bcz every business person an their mother piles up here but good lunch food nonetheless; Staff is extra friendly!; I recommend the eggplant soup and black bean burger!; The bagels are good plain  but I you're going to add cream cheese try the veggie',0.133779762,42.3386398,-71.1082998
Caffe Nero,"'354 Longwood Ave.,Boston,MA,USA'",'A; B','Great coffee and atmosphere!; Great atmosphere. Wish I could say the same about the coffee.; chai latte âœ¨â_¡ï¸è_Ÿ‘Œ_Ÿè_; I do not visit caffe Nero very often  but this one is pretty special. Very unique interior to sit and chill.Rooibos tea with milk was good. Not sure about coffee...; I love their pastries  especially the baby cannollis. It's also nice that they have a rewards card',0.411488095,42.3389228,-71.1072958
Java City @ Simmons College,"'300 Fenway.,Boston,MA,USA'",'A; B','The iced cinnamon roll latte is heaven.; Do not get the chai tea latte. It is beyond bad. Yuck.; Good muffins and coffee. A nice way to start the day; $1 coffee or tea special....; The staff here are awesome and learn your orders!',0.261428571,42.3390832,-71.1000654
Lower Dining Corcoran Dining Facility,"'60 St Thomas More Rd.,Boston,MA,USA'",'A; B','Horrendous food that does horrendous things to your long term health. If you aren't forced to have a meal plan and you still eat here  you're an idiot.; Getting there right at 4:30 normally has a mad rush of people... Hold off until 4:45/5; Upstairs is good for work during finals. Get there early for an outlet.; Cheesesteaks on campus actually worth the wait.; If you feel like buffalo wings instead of plain wings...theres buffalo sauce where you grab condiments.',0.007857143,42.339166,-71.166002
Croke Park,"'268 W Broadway.,Boston,MA,USA'",'A; B','Ã“timos horÃ¡rios de trem!; Easy access to the Boston Common; No idea when a Green Line train to North Station is gonna come? Take the Winter Street concourse to Downtown Crossing and hop on an Orange Line train towards Oak Grove. They have ETA clocks there!; The oldest subway station in America (and the world?)!; Oldest train station in the country?',-0.036666667,42.3391767,-71.0514094
Northeastern Univ Ell Ctn,"'360 Huntington Ave.,Boston,MA,USA'",'A; B','',0,42.339348,-71.0881734
Museum Of Fine Arts Bravo Restaurant,"'465 Huntington Ave.,Boston,MA,USA'",'A; B','If you like a little bit of culture this place is a must in Boston  it's big  you'll need at least 2 full days for a detailed view. Different tours begins each hour approx from visitors crewe center; Always a great time at the museum. If it's still there  take some time to check out the Clock.; This museum has got many culture. This is so good and different_Ÿ‘ç_Ÿè_; Better be prepared to spend the say and then you may have only seen a small part of the entire collection. Great great place.; _Ÿ‘ç_Ÿè»_Ÿ‘ç_Ÿè»_Ÿ‘ç_Ÿè»_Ÿ‘ç_Ÿè»_Ÿ‘ç_Ÿè»_Ÿ‘ç_Ÿè»',0.346309524,42.3394567,-71.0941429
Museum Of Fine Arts-Taste D/B/A No. 19285,"'465 Huntington Ave.,Boston,MA,USA'",'A; B','',0,42.3394567,-71.0941429
Dunkin Donuts @ Hayden Hall,"'330 Huntington Ave.,Boston,MA,USA'",'A; B','Closed on Fridays during the summer :(; Students are sales tax free if you show your husky card  like elsewhere on campus.; They now have soymilk!!!; This could quite possibly be the worst DD I've ever been to. They mess up my order more often than they get it right.; By far the worst Dunks ever',-0.110571429,42.3398867,-71.0871843
Shea's Tavern,"'222 W Broadway.,Boston,MA,USA'",'A; B','Best local bar in Southie by far',0.366666667,42.3398952,-71.0525257
Chartwells @ Snell Library,"'376 Huntington Ave.,Boston,MA,USA'",'A; B','Individual study rooms are always booked to full capacity.. and the number of students are exponentially increasing which makes the facility crowded at all times.; Grad study rooms fourth floor; Nice feel to the building. Individual study grad rooms on fourth floor is just the place for quiet study. Argo tea shop serves a very good selection of tea.; Second floor has amazing work spots  also for group work. Not enough capacity though.; Want 11x17 BW ? Don't have to wait in the long line   just goes up to 2nd via the delivery elevator (on the left of the 1st floor printing station )',0.132066667,42.3399186,-71.0897388
A K's Take Out,"'305 D St.,Boston,MA,USA'",'A; B','Get the large calzone! It'll feed a small army; Place is Amazing. A bit pricey though.; food not great but it closes at 1AM; A greasy  guilty pleasure. Cheap and tasty burgers  assembled with love and extra grease. Prepare for translucent paper bags filled with fries or o-rings.; Get the jalapeÃ±o poppers  but ask what kind of cheese is in them first!! Yummmm',0.172848214,42.3399364,-71.0492161
Boloco,"'359 Huntington Ave.,Boston,MA,USA'",'A; B','New England harvest salad is very good if you like squash and beets.; Try the Jimmy Carter smoothie.; Breakfast burritos.; Buffalo burrito  sub chicken for tofu. Great way for a vegetarian to get their buffalo fix!; Get the small bowl. They put the same amount of food in the large bowl  but it costs $2 extra',0.142850649,42.3401489,-71.0902509
New York Sub Shop,"'433 Massachusetts Ave.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3405047,-71.0821254
Simmons College-Bartol,"'84 Pilgrim Rd.,Boston,MA,USA'",'A; B','Take the elevator up to the rooftop deck for spectacular views of Boston's skyline.  One of the best places on campus!',0.8,42.340982,-71.1067597
Mashawi Grill,"'157 Sutherland Rd.,Boston,MA,USA'",'A; B','Falafels Are pretty good; Amazing Falafels; Everything; Great humus and chicken kabab and salat. And Khaled is wonderful with his customers; Hummus is great.',0.455,42.3410625,-71.1468213
Boston Shawarma,"'315 Huntington Ave.,Boston,MA,USA'",'A; B','The falafel is great  crispy on the outside  soft on the inside.',0.3,42.3411296,-71.0877804
N.U. Stetson Hall East,"'11 Speare Pl.,Boston,MA,USA'",'A; B','Consistently the best pizza on campus; The men's bathroom smells terrible. Avoid it if you can.; Why not grab lunch with a friend and eat in the indoor â€œjungleâ€ù section?; East is easily the best dining hall on campus. Be sure to check the vegetarian room in the back!',0.027083333,42.3411856,-71.0898525
N.U. Stetson Hall West,"'11 Speare Pl.,Boston,MA,USA'",'A; B','Two words: Blueberry Scones.; By far the best place to people watch.; Lots of massholes  bros and bitties to Watch lol; Sunday brunch is to die for  though the DH doesn't open until 10:30 a.m.!; Great spot to fuel up before a sailing race!',0.47,42.3411856,-71.0898525
Amelia's Taqueria,"'309 Huntington Ave.,Boston,MA,USA'",'A; B','Chimichanga a must try!; Great and inexpensive Mexican food. Try the tortas. Delicious.; Aside from their hospitable  warm/welcoming & awesome staff  their food is the best Mexican/Hispanic food in all of boston. this coming from a cuban growing up in Los Angeles  New Jersey & Brooklyn.',0.437373737,42.3412152,-71.0875429
New England Conservatory,"'33 Gainsborough St.,Boston,MA,USA'",'A; B','Check out the FREE events happening tonight at NEC; Tonight's Phil concert is STILL happening; List of upcoming events for next week at NEC. Tons of great stuff!; Complete event info at the NEC website',0.25,42.3412598,-71.0859443
Harry O's,"'1405 Washington St.,Boston,MA,USA'",'A; B','The Hercules sub is a specialty and outstanding.; Nice little spot across from Cathedral. Lovely crust.; Local places like this are the best. Buffalo wings bleu cheese are great.; Order a cheeseburger sub with EVERYTHING - lettuce  tomato  cheese  mayo  ketchup  mustard  pickles  hots  onions. Stuff your face  enjoy it shamelessly.; For us sickos that love the McRib  Harry O's has an awesome BBQ Boneless Spare Rib Sub  that fills in nicely during McRib offseason.',0.500833333,42.3413139,-71.070355
Pavement Coffeehouse,"'44 Gainsborough St.,Boston,MA,USA'",'A; B','Cappuchino and Sandwich was great.; Lots of seating; This shop is very fun/very cool. Espresso is great and the onion and black seed bagel is amazing!; Best chai latte around for my fellow coffee loathers! Amazing staff too.; Great vegan breakfast sandwich!',0.597333333,42.3416076,-71.0870745
Moonshine 152,"'152 Dorchester Ave.,Boston,MA,USA'",'A; B','The food and the service were some of the best in Boston. Have the wings  flounder and pudding. However  the prices make this place suitable only for special occasions.; Brunch is amazing. Probably the best brunch in Southie.; Fried flounder was great.  Small place you might want to male reservations; Fried flounder was great; Cocktails  snacks  appetizers',0.45202381,42.3417236,-71.0567736
Mobidick,"'269 Huntington Ave.,Boston,MA,USA'",'A; B','',0,42.3420972,-71.0861123
Susan Bailis Assisted Living,"'352 Massachusetts Ave.,Boston,MA,USA'",'A; B','',0,42.3421016,-71.0835227
Caffe Bene,"'333 Massachusetts Ave.,Boston,MA,USA'",'A; B','I just wish they had more seats at this Caffe Bene! Perfect study spot.; Great sandwiches   great ambiance  super-friendly staff! A great variety of deserts compared to its counterparts  too. The most suitable place in the neigboorhood to work/study.; Large iced late is priced reasonably compared to other coffee places around.; The coffee and cheesecake are great; Amazing coffee and nice place âù_ï¸è',0.587964286,42.3422041,-71.0847558
Five Guys Burgers & Fries,"'261 Huntington Ave.,Boston,MA,USA'",'A; B',"'Customized Burgers and Even the reg fries is Huge!; You can't go wrong with 5 guys. Everything is good!; One of the better chain burgers. And the peanut butter milkshake is amazing.; They put it on the grille and chop it up beat on it smash it flatten it into a thin dried out chopped up burger. He said ""that's the way they cook the burgers"".I wouldn't recommend (5 guys) to anyone.; Bathroom code: 1587*'",0.1875,42.3422265,-71.0857483
Cafe @Mohr & Mcpherson,"'458 Harrison Ave.,Boston,MA,USA'",'A; B','$1 off when you use LevelUp for the first time there; The lox sandwhich on rye is awesome!; Great cappuccinos!; Oh  and ice coffee is very drinkable. Espresso is over-extracted and bitter.; This is partially my fault. But I was in a mad rush to get to school & just grabbed a Cliff Bar and ended up paying $3.75 for it!! Beware of their almost 100% bullshit mark up. Thanks M&M.....',0.4015625,42.3422276,-71.0642421
Tremont 647,"'647 Tremont St.,Boston,MA,USA'",'A; B','Nice bar with outside seating and good vibes. Good for groups.; 2$ Taco Tuesday is the place to be! Their tacos are so good and pretty filling. I usually eat 4 but am full after 3. Great brunch and bloodies too; The scallop taco as seen in Taco Trip is very yummy.; When available  definitely get the Crab Rangoon Scramble...never should have been taken off the brunch menu....(Travis Witham Boston); The Burger was really good. There is a lot of great things on the menu but just have to come back for the burger.',0.354,42.3422409,-71.0754317
Starbucks Coffee Company,"'11 W Broadway.,Boston,MA,USA'",'A; B','Very average coffee joint; Good coffee!; Their free wifi is garbage; Iced flat white is delicious but a little expensive; Ices flat white is delicious but $5 for the small',0.26375,42.3423347,-71.056551
Stephis In Southie,"'11 W Broadway.,Boston,MA,USA'",'A; B','Thanksgiving buffet was fantastic corn bread stuffing and cranberry sauce was by far my favorite!; Food  drinks and service are great. MUSIC IS TOOOO LOUD !!; Great Whiskey selection... and the Best Tuna Tartar in the city.; Nice casual place to go during the week. The bartender was great  music wasn't too loud. _Ÿ‘ç_Ÿè__Ÿ‘ç_Ÿè_; Terrible service but the food was decent.',0.317291667,42.3423347,-71.056551
Coppersmith Hall,"'30 W Third St.,Boston,MA,USA'",'A; B','The Great Rotunda will always be among my Boston Places; Great street performers and a ton of options for food and shopping!; Must visit spot in Boston. Plenty of places to go to and get good food. Find your best chowder.; Very nice historical sites  bustling with modern lifestyle!; Very good for buying souvenirs!',0.798666667,42.3424074,-71.0542987
K O Catering And Pies,"'87 A St.,Boston,MA,USA'",'A; B','Everything. Literally everything. The chicken schnitzel is perfect  especially with Swiss and chili jelly. The pies of course are amazing  oh and the fries are yummy and well seasoned!; The classic w/ cheese pie is awesome.; Irish Beef Stew Meat Pie is out of this world!; Pies are imaginative filling and cheap.; Don't forget to put some Ketchup on your meat pie. That's just how they roll in Australia mate!',0.269166667,42.3424374,-71.0545769
Tapestry,"'69 Kilmarnock St.,Boston,MA,USA'",'A; B','Drinks were all great  and the food was delicious. Especially the escargot in green curry  and the pastas!; House created drinks are GREAT! Food was good as well with the exception of the cold chicken pot pie. Small overpriced plates like all the other restaurants are doing.; Absolutely love this spot! Great small plates - highly recommend the linguine with clams and the cauliflower; The Cuban room is beautiful and warm   the dishes are shareable and delicious.  All around solid spot.',0.338645833,42.3424681,-71.0994874
Dunkin Donuts (48 W Broadway),"'48 W Broadway.,Boston,MA,USA'",'A; B','Very clean; One of the nicest groups of Dunkin' staffs.; No free WiFi; Buy the mug for $3.99. It's only 99 cents for a refill.; Parking is very limited',0.036761905,42.3425742,-71.0561205
Lucy Ethopian Cafe,"'334 Massachusetts Ave.,Boston,MA,USA'",'A; B','Careful while picking if you're not a spicy food lover; Solid Ethiopian in Boston. Not as spicy as usual  but clean  delicious flavor.; They only serve beef. Don't come here if you are looking for chicken and fish or lamb; Ethiopian cafe  good and cheap. Try ginger tea; The peanut tea is the bomb!',0.085833333,42.3425943,-71.0841727
Starbucks Coffee Inc.,"'627 Tremont St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3426494,-71.0746778
Dunkin Donuts (V.F.W. Pkwy.),"'1435 V F W Pk.,Boston,MA,USA'",'A; B','',0,42.3429041,-71.1022158
Sodexo Wheelock College Longfellow Cafe 1St Fl.,"'150 Riverway.,Boston,MA,USA'",'A; B','',0,42.3429727,-71.1051802
Dunkin' Donuts,"'1420 Boylston.,Boston,MA,USA'",'A; B','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.3430898,-71.1019436
Fiouna's,"'90 Peterborough St.,Boston,MA,USA'",'A; B','',0,42.3431041,-71.099021
El Pelon Taqueria,"'84 Peterborough St.,Boston,MA,USA'",'A; B','Quite nice little taqueria!  The sals though  tastes like marinara sauce.  It was warm; The food is delicious but if you order take away  always check your order before you leave. They frequently forget items.; Best. Fish. Burritos. Ever!; El Guapo burrito is good  authentic mexican flavor.; The fish tacos were fantastic!',0.554375,42.3431397,-71.0988372
Gyro City,"'84 Peterborough St.,Boston,MA,USA'",'A; B','Oh man everything is good here. My fav is anything with pork. Also love the fries! Get a rice bowl or salad instead of a wrap to avoid afternoon onion breath. :); Good gyros  big sandwich; chicken gyro dinner was huge and very delicious.; Gyros are tasty. Save room for some baklava; Gyro with fries! The real thing!',0.295,42.3431397,-71.0988372
Milano Pizzeria & Pasta,"'60 Washington St.,Boston,MA,USA'",'A; B','The pizza is great!; i just wanna say hello to mr safaron.gaby this rene...from el salvador..; Delicious! Love the steak bomb and meatball subs! Also try their coffee with twix frozen yogurt!; The food is great! Just make sure to buy the extra-large pizza  because the sizes are a little on the small size.; Meatball sub is awesome and so is the trio calzone!',0.63125,42.3432611,-71.1423615
Tasca Restaurant,"'1612 Commonwealth Ave.,Boston,MA,USA'",'A; B','Stuffy. Get a whole Boston cream pie for $45 instead of by the slice.; Issue #170 Saveur; Wings and Boston cream pie!; Elegant place to try the original Boston Cream Pie. Must to do!; Steak is better than Ruth's Chris across the street. Seriously  try it. You can do a fixed 3 course dinner for $38  includes the Boston cream pie dessert',0.154652778,42.3433526,-71.1426453
The Restaurant @ Boston Athletic Club,"'653 Summer St.,Boston,MA,USA'",'A; B','Skip tomorrow's workout and join us. We're having a launch event at CitySports on Wednesday at 6pm. Try us on  run with us  become part of us. Find out more: https://topo-athletic.eventbrite.com/; Pickup basketball everyday from 5:30pm-7pm. Reason enough to join.; Try the classes here! Hip hop cardio  hi def and plyo power are my favorites  but there is a wide variety to meet all levels and interest.; it's fixed...come on in!! ...where else can you find racquetball  squash  pool  whirlpool  steam  sauna  cardio  weights  group ex classes  basketball court  indoor turf field and batting cages?!; Come at night.  The air conditioning has been broken in the cardio area for weeks and it's unbearably hot during the day. On 2nd thought  just go somewhere else. This place isn't anything special.',0.070357143,42.3433788,-71.037642
Dunkin Donuts/1138 Washington St.,"'1138 Washington St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3437321,-71.0658319
Providence House Senior Comm.,"'180 Corey Rd.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3437684,-71.1393443
Project Place Gatehouse,"'1143 Washington St.,Boston,MA,USA'",'A; B','',0,42.343808,-71.0663243
Dunkin Donuts,"'405 D St.,Boston,MA,USA'",'A; B','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.3438535,-71.0449421
Charlie's,"'429 Columbus Ave.,Boston,MA,USA'",'A; B','Harvard Square'de muhabbet bira cips sÃ_per _Ÿ‘ç_Ÿè»; Free Juke box upstairs; Very genuine place! Staff is so kind and funny and food especially  burgers are great! To be visited! They also have gluten free beers!; Great sandwiches and burgers  chill beer garden  and amazeballs prices.; Beer garden bartenders are very friendly. Great conversation and atmosphere.',0.46875,42.3441143,-71.0777405
Brighton Cafe,"'1597 Commonwealth Ave.,Boston,MA,USA'",'A; B','Delicious food at reasonable prices! I had the Buffalo tenders and they have me enough for two meals. The service was quick and the selection was good.; If you're not a big cheese person  ask for less cheese on the omelets  they put a bunch in!; Cheap and consistently good food here  haven't gotten anything I haven't liked yet. Particularly liked the Greek omelet.; Owned by the same people as Twin Donuts & Mirror Cafe.; Sometimes a weekend greasy spoon is what you need. Bottomless diner coffee  attentive staff. Try a breakfast sandwich on a croissant.',0.2425,42.3442008,-71.1432874
Mei Mei By Design,"'21 Dry Dock Ave.,Boston,MA,USA'",'A; B','great food; great food!',0.9,42.3442246,-71.0310844
Au Bon Pain No. 518,"'1 Design Center Pl.,Boston,MA,USA'",'A; B','They just seem to be putting the labels out wherever they land if at all on the bagels lately.; Too crowded during lunch bcz every business person an their mother piles up here but good lunch food nonetheless; Staff is extra friendly!; I recommend the eggplant soup and black bean burger!; The bagels are good plain  but I you're going to add cream cheese try the veggie',0.133779762,42.3442688,-71.0305676
Dry Dock Cafe,"'7 Dry Dock Ave.,Boston,MA,USA'",'A; B','Quick  clean and great service! Menu is simple and the food good. Not the best but gets the job done _Ÿ˜„_Ÿ‡º_Ÿ‡¸_Ÿç_â˜•ï¸è!; The place is only open for dinner on Thursday & Friday. Great  cheap breakfast and lunch here too. Eggs  pancakes etc. You'll likely see local politicians. Was a favorite of Mayor Tom Menino.; This might be the best-kept secret in Boston for outstanding fish at great prices. Broiled platter? Yes! Fried platter? Yes! Clam chowder? Excellent. Love the garlic. Don't like fish: chicken parm.; Do yourself a favor. Eat lunch here. Outstanding seafood  perfectly prepared.; Odd hours. Check before you go',0.345238095,42.3442767,-71.0360397
Boston Market,"'245 Massachusetts Ave.,Boston,MA,USA'",'A; B',"'Great place to find a wide range of interesting food or drink. Very well maintained.; Must stop by for some cider donuts in the fall!!; Great little indoor spot for ""vendors"" to gather in one place. Very californiaesque. Good for lunch and early morning breakfast on the go. Lots of artisan and unique stores. Big fan.; Amazing place!! Everything looks delish!!; Love the locally sourced foods and products.'",0.376785714,42.344442,-71.086859
Channel Center Cafe,"'1 Iron St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.344538,-71.0522314
Fomu Ice Cream,"'201 Brookline Ave.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3445717,-71.1016796
Panera Bread,"'201 Brookline Ave.,Boston,MA,USA'",'A; B','Salads and iced chia tea latte!; I love their food it's so fresh! Their chocolate chip cookies are amazing and their broccoli soup is so good !!; Granted it's the Back Bay  but I was still impressed with this location. Sat nice and cozy by the fire place. Not a bad way to spend a relaxing evening.; You can only get 30 min free WiFi time between 11 am to 2 p.m.; Ample seating and not busy at all this rainy Monday morning.',0.22375,42.3445717,-71.1016796
Panera Bread Bakery/Cafe,"'201 Brookline Ave.,Boston,MA,USA'",'A; B','Good and fast service; Lots of seating and outlets to get work done. This location also has an outdoor patio!; Let's try cherry Pastry!; Spinach power salad is awesome!!; Come early or come after 2 very crowded',0.32,42.3445717,-71.1016796
Starbucks,"'1341 Boylston St.,Boston,MA,USA'",'A; B','Nice view near Starbucks pickup your coffee and be there; Probably overworked / underpaid sbux barristas.; I really like this starbucks but they need more space for lining up (after ordering) because its always very crowded.; One of my favorites stops in the afternoon! ;); Wirelessly charge your phone here with Duracell Powermat!',0.18,42.3446572,-71.0995726
Boston Eagle,"'520 Tremont St.,Boston,MA,USA'",'A; B','Not a fancy bar  but perfect for a non-fancy beer with friends. Good beer and cocktail prices.; Pretty cool bar in the area if you want a cheap-ish beer and talk with your friends.; Bar was entirely empty and bartender was rude  boring and sexist. Not a place for beautiful young people! Just kidding. . But not; Jack Is.the best luv melissa; What a buzz hill the old queen behind the bar we left !!',0.393,42.3447084,-71.0700763
Emack & Bolio,"'144 Brookline Ave.,Boston,MA,USA'",'A; B','Oreo frappe!; Try the Citrus Cooler. It's incredible! And while you're at it  get a chocolate coveres oreo.',0.5,42.3447204,-71.100834
Mixx Frozen Yogurt,"'1258 Boylston St.,Boston,MA,USA'",'A; B','ART MIXX Aha; Everybody raves about the taro flavor and they're right  try it out  it's amazing!; Frozen yogurt; Yumm_Ÿ’• soo good.; Taro yogurt!',0.243571429,42.3447239,-71.0959598
Sweet Caroline's,"'1260 Boylston St.,Boston,MA,USA'",'A; B',"'Sweet Caroline's offers a military discount to active duty  veterans  and military spouses.  https://www.salutespot.com/products/sweet-carolines-military-discount-fenway-park-boston-ma; No idea why it's closed.; My waitress seemed to be clinically depressed ... She was odd; Always a good time in the Fenway area.; If you're looking to try something different  go with the Buttermilk Fried Chicken Sandwich  served with sweet potato fries. It's a ""change-up"" compared to most meals in the Boston area.'",0.103833333,42.3447579,-71.0959193
Saturday Afternoon,"'1256 Boylston St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.345001,-71.095963
The Inn @ St. Botolph,"'99 Saint Botolph St.,Boston,MA,USA'",'A; B','A boutique hotel in the converted 19th-century brownstone. It's near some of Boston's most prime shopping spots  and therefore is popular with tourists who aren't going to do the Freedom Trail.; Thisplace is beautiful.; Go to the Inn at St. Botolph for a night or two. Rates are decent (and apparently a bit negotiable) and rooms come with full kitchenette. Free wifi  gym  and continental breakfast too!',0.505555556,42.345032,-71.080845
Hennessy's Of Boston,"'25 Union St.,Boston,MA,USA'",'A; B','Ã“tima cidade bem tranquila! Cidade limpa e pessoas mais educadas!!!; Best time to visit: July-August. Airfare may be lowerst during the winter  but the snow is the highest. Book a trip for summer  and spare yourself the worry about ice  snow and sub-arctic temps.; Boston is a terrific city. Friendly people  great food  plenty of attractions. Easily top 3 city in America.; Out with of the hundreds of pizza places in the north end Pushcart Pizzeria is the best. It's pretty hard to go wrong with any other pizza place in the north end though.; I went to Banking School there many years ago.  Also Ron and I used go to the Shell for 4th of July and many other places in Boston   It is a neat place!  Love Boston!!',0.378333333,42.3451006,-71.1483865
Yard House,"'122 Brookline Ave.,Boston,MA,USA'",'A; B','I was looking forward to having a few of the 144 tap beers on a slow night at the bar with three bartenders. But it was difficult to just get a menu and ended up leaving early. Poor service.; Sooo many choices of beer! And food. Great atmosphere for watching sports.; Everything is good. Gerdain options are also really tasty; Large beer selection and great outdoor space!; The fried chicken strips appetizer is big enough for a meal and delicious. So many drink and food options here!!!',0.356991071,42.345245,-71.0999889
Nourish Your Soul,"'15 Channel Center St.,Boston,MA,USA'",'A; B','Excellent juice bar in the heart of Fort Point. They also serve Chillmark coffee locally roasted on the Cape!; The green juice tastes amazing! Can't wait to try more.; I had the chocolate-Covered berry smoothie  which was yum. Planning to get cashew milk latte & a juice tomorrow.',0.283333333,42.3456546,-71.0511046
Co3/Bo3/Yo3,"'4 Yawkey.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3458436,-71.0987819
Emc Inseat,"'4 Yawkey.,Boston,MA,USA'",'A; B','Great place to watch the #yankees; Burger at $24 is huge and very good. It's true about Bernadette and Holly. Very good at their craft. Great sangria as well; Just was served by Bernadette & John! Awesome drinks !! VIP & WINNING; Bernadette is awesome! Sit at her section of the bar :); Look for holly and Bernadette at the bar! Best bartenders in the park!',0.7948,42.3458436,-71.0987819
Geb - 2,"'4 Yawkey Wa.,Boston,MA,USA'",'A; B','iki katli olanlar daha guzel | double decked cars are much better; I recommend the train.',0.125,42.3458436,-71.0987819
Jordan's Bar,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B',"'I just can't get on board with their ""live slowly"" motto. They need to hire more employees; The manager will give you free drinks if you beat your chest and yell ""I squared the Four at Jaho!""; Ultimate favorite coffee place! Scarlet beans are a must for a good home brew!; Pretty cool cafe concept which looks like a coffee laboratory. You can have pastry  soups  sandwiches here. Coffee was great!; not crowded at all  medium level background music. booze!'",0.329090909,42.3458436,-71.0987819
Lc2/Ly1,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3458436,-71.0987819
Ly4/Lb4,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3458436,-71.0987819
Media,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B','What a great view of the Boston skyline from the media lab.; Amazing workplace; _—_´_µÑÅÑŒ Ñ€___¶_´_°Ñ_Ñ‚ÑÅÑè _¸_´_µ_¸ _¸_·___µ__ÑèÑ_Ñ‰_¸_µ ___¸Ñ€!; inspirational  a great science center. start your tour from 5th floor; Bring your own coffee mug',0.48,42.3458436,-71.0987819
Rf Roof,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3458436,-71.0987819
Right Field Inseat,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B','Best bartenders in the park!; Do not wait in the madness at the horseshoe end of the bar with the little lady  go to a line in the middle or the other end and you will be served A LOT FASTER!; The blonde girl Megan in the middle of the bar is Kray Kray!; Go to the two female bartenders in the middle of the bar because we rock!; Come to the bar tenders in the middle of the bar because we rock!',0.177083333,42.3458436,-71.0987819
Wheels Up Club,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3458436,-71.0987819
Cafe 24,"'24 Fenway.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.345889,-71.0900722
